;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;Programa: 321M Dirección y Servicios Generales de Educación, Formación Profesional y Deportes;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;48;A familias e instituciones sin fines de lucro;;138,00;
;483;Becas para formación y prácticas en el ámbito del Ministerio de Educación y Formación Profesional;;18,00;
;484;Becas para formación de especialistas en documentación e informática en materia educativa;;120,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;138,00;
 ; ;;;;
;6;INVERSIONES REALES;;101,00;
 ; ;;;;
;;TOTAL SECRETARÍA GENERAL TÉCNICA;;6.119,26;
 ; ;;;;
 ; ;;;;
18.03;;SECRETARÍA DE ESTADO DE EDUCACIÓN;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;141,34;
;11;Personal eventual;;253,05;
;12;Funcionarios;;1.117,89;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;43,31;
;16000; Seguridad Social;43,31;;
;;TOTAL GASTOS DE PERSONAL;;1.555,59;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;287,74;
;22601; Atenciones protocolarias y representativas;11,70;;
;23;Indemnizaciones por razón del servicio;;240,26;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;528,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;175,00;
;440;A la Fundación Residencia de Estudiantes para sus gastos de funcionamiento;;175,00;
;48;A familias e instituciones sin fines de lucro;;161,00;
;482;A la Fundación Francisco Giner de los Ríos (Institución Libre de Enseñanza) para sus gastos de funcionamiento;;161,00;
;49;Al exterior;;3,00;
;490;Cuota European Network of Education Councils (EUNEC);;3,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;339,00;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE EDUCACIÓN;;2.422,59;
 ; ;;;;
 ; ;;;;
18.04;;DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;61,04;
;12;Funcionarios;;2.394,40;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;145,41;
;16000; Seguridad Social;141,54;;
;16200; Formación y perfeccionamiento del personal;3,87;;
;;TOTAL GASTOS DE PERSONAL;;2.600,85;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;462,87;
;22601; Atenciones protocolarias y representativas;2,34;;
;23;Indemnizaciones por razón del servicio;;160,65;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;623,52;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;3.224,37;
 ; ;;;;
 ; ;;;;
18.05;;SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;71,16;
;12;Funcionarios;;372,23;
;;TOTAL GASTOS DE PERSONAL;;443,39;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;271,56;
;22601; Atenciones protocolarias y representativas;11,70;;
;23;Indemnizaciones por razón del servicio;;240,26;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;511,82;
 ; ;;;;
;;TOTAL SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;955,21;
 ; ;;;;
 ; ;;;;
18.08;;DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;61,04;
;12;Funcionarios;;2.547,29;
;13;Laborales;;33,08;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;45,66;
;16000; Seguridad Social;45,66;;
;;TOTAL GASTOS DE PERSONAL;;2.687,07;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;21;Reparaciones, mantenimiento y conservación;;144,02;
;22;Material, suministros y otros;;2.333,95;
;22502; Locales;8,67;;
;22601; Atenciones protocolarias y representativas;2,32;;
;23;Indemnizaciones por razón del servicio;;525,38;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;3.003,35;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;5.690,42;
 ; ;;;;
 ; ;;;;
;;TOTAL Dirección y Servicios Generales de Educación, Formación Profesional y Deportes;;84.675,71;
;;



