;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;Programa: 322L Inversiones en centros educativos y otras actividades educativas;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;480;Para financiar actividades de enseñanza de adultos y de carácter compensatorio;;56,00;
;48005; A la Confederación Estatal de Personas Sordas para financiar actividades de Educación Especial;28,00;;
;48007; A la Confederación Española de Familias de Personas Sordas para financiar actividades de Educación Especial;28,00;;
;481;Becas de formación;;458,53;
;489;Otras actuaciones;;3.952,00;
;48901; Programa en colaboración con la Federación Española de Municipios y Provincias para mejora de la gestión educativa municipal;64,00;;
;49;Al exterior;;1.488,63;
;493;Cuotas a organismos internacionales y participación en programas educativos;;1.488,63;
;;TOTAL TRANSFERENCIAS CORRIENTES;;51.286,54;
 ; ;;;;
;6;INVERSIONES REALES;;2.582,30;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;75;A Comunidades Autónomas;;301.000,00;
;750;Programa Código Escuela 4.0;;300.000,00;
;751;Plan Especial de Empleo de Canarias (Infraestructuras educativas);;1.000,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;301.000,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE EVALUACIÓN Y COOPERACIÓN TERRITORIAL;;363.958,56;
 ; ;;;;
 ; ;;;;
18.05;;SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;;
;1;GASTOS DE PERSONAL;;;
;12;Funcionarios;;562,43;
;13;Laborales;;23,48;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;0,80;
;16000; Seguridad Social;0,80;;
;;TOTAL GASTOS DE PERSONAL;;586,71;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;2.699,92;
;23;Indemnizaciones por razón del servicio;;92,19;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.792,11;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;46;A Entidades Locales;;600,88;
;463;Ayudas a entidades locales para el desarrollo del Proyecto MENTOR;;600,88;
;48;A familias e instituciones sin fines de lucro;;186,79;
;485;Ayudas y subvenciones para financiar actuaciones en materia de nuevas tecnologías aplicadas a la educación;;186,79;
;48501; A la Federación Española de Universidades Populares;20,00;;
;;TOTAL TRANSFERENCIAS CORRIENTES;;787,67;
 ; ;;;;
;6;INVERSIONES REALES;;200,00;
 ; ;;;;
;;TOTAL SECRETARÍA GENERAL DE FORMACIÓN PROFESIONAL;;4.366,49;
 ; ;;;;
 ; ;;;;
18.08;;DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;21;Reparaciones, mantenimiento y conservación;;31,57;
;22;Material, suministros y otros;;577,60;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;609,17;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;6.264,61;
;480;Actividades de formación, intercambio, aprendizaje y compensación;;771,52;
;485;Becas de formación;;28,00;
;486;A las federaciones y confederaciones de asociaciones de padres de alumnos en que éstas se integren;;175,45;
;487;Programa de Inclusión Educativa;;400,00;
;489;Otras actuaciones;;4.889,64;
;49;Al exterior;;4,00;
;491;Cuotas a organismos internacionales y participación en programas educativos;;4,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;6.268,61;
 ; ;;;;
;6;INVERSIONES REALES;;83,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE PLANIFICACIÓN Y GESTIÓN EDUCATIVA;;6.960,78;
 ; ;;;;
 ; ;;;;
;;TOTAL Inversiones en centros educativos y otras actividades educativas;;396.706,44;
;;



