;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 18 MINISTERIO DE EDUCACIÓN, FORMACIÓN PROFESIONAL Y DEPORTES;
;Programa: 336A Fomento y apoyo de las actividades deportivas;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;456;Para gastos de funcionamiento de centros de alto rendimiento y tecnificación;;5.200,00;
;45603; Al Centro de Alto Rendimiento Deportivo de San Cugat (Barcelona) para gastos de funcionamiento;3.000,00;;
;458;A las comunidades autónomas para el desarrollo de programas de actividad física y deporte dirigidos a la generación de hábitos saludables y la promoción del ejercicio físico entre la población;;500,00;
;46;A Entidades Locales;;45.477,50;
;460;A diputaciones provinciales a través de sus respectivas comunidades autónomas en cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991;;22.477,50;
;461;A la Fundació Barcelona Capital Náutica, AC24 para la celebración de la Copa América de Barcelona;;18.000,00;
;462;Al Ayuntamiento de Santa Coloma de Gramenet para equipamiento en Cam Zam;;5.000,00;
;47;A empresas privadas;;130,00;
;478;A universidades y entidades privadas para programas de apoyo científico al deporte y actividades afines;;130,00;
;48;A familias e instituciones sin fines de lucro;;138.361,72;
;480;Al Comité Paralímpico Español;;400,00;
;481;A familias e instituciones sin fines de lucro, procedente de los ingresos obtenidos en la comercialización conjunta de derechos audiovisuales, en aplicación Real Decreto-ley 5/2015;;45.000,00;
;48106; A la Real Federación Española de Fútbol para la protección social de deportistas y técnicos de los equipos inscritos en la primera división del Campeonato Nacional de Liga de fútbol femenino y en las categorías inferiores a las ligas de fútbol profesional masculino;8.550,00;;
;48107; A la Liga Nacional Femenina de Futbol Profesional;5.000,00;;
;483;A asociaciones españolas, federaciones deportivas españolas y Comité Olímpico Español;;71.688,92;
;48303; Al Comité Olímpico Español;875,00;;
;48313; A la Real Federación Española de Golf para la celebración de la Ryder Cup;1.500,00;;
;486;Otras ayudas y subvenciones;;597,80;
;48602; Al Grupo Recreativo y Cultural del Consejo Superior de Deportes;25,00;;
;487;A la Fundación Deporte Joven;;200,00;
;488;A la Liga Nacional de Fútbol Profesional en cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991;;20.475,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;191.849,22;
 ; ;;;;
;6;INVERSIONES REALES;;4.127,98;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;75;A Comunidades Autónomas;;7.450,00;
;750;A comunidades autónomas para obras y equipamiento en infraestructuras deportivas;;400,00;
;751;Para la construcción y adaptación de centros de alto rendimiento y tecnificación;;1.500,00;
;75103; Al Centro de Alto Rendimiento Deportivo de San Cugat (Barcelona) para la construcción de nuevas instalaciones deportivas y modernización;500,00;;
;752;A la Comunidad Foral de Navarra para la pista de atletismo de Larrabide (Pamplona);;4.000,00;
;754;Ayudas para la actualización del Censo Nacional de Instalaciones Deportivas;;1.200,00;
;755;A la Junta de Comunidades de Castilla-La Mancha para obras de adecuación del Centro Deportivo Adaptado de Toledo;;350,00;
;76;A Entidades Locales;;5.195,16;
;765;A corporaciones locales para obras;;555,16;
;766;A entidades locales para instalaciones deportivas;;2.640,00;
;76602; Al Ajuntament de Gironella para construcción de un nuevo edificio de servicios en la piscina municipal y de entrenamientos para triatletas;200,00;;
;76603; Al Ajuntament de Vilaller para polideportivo municipal;600,00;;
;76604; Al Ajuntament de Riba-roja d´Ebre para obras de restauración y mejora del pabellón polideportivo;300,00;;
;76605; Al Ajuntament de Vila-seca para remodelación de la zona deportiva del estadio municipal;1.000,00;;
;76606; Al Ajuntament de Gandesa para mejoras de las instalaciones deportivas y creación de nuevos vestuarios de equipos de fútbol mixtos;400,00;;
;76607; Al Ajuntament de Lloret para acondicionamiento de vestuarios y almacén de clubes de remo;60,00;;
;76608; Al Ajuntament de Vila-sana para ampliación de las gradas del pabellón polideportivo municipal;80,00;;
;767;A entidades locales para apoyo de la actividad deportiva;;2.000,00;
;77;A empresas privadas;;80,00;
;770;A universidades privadas para obras y equipamiento deportivo con motivo de la organización de campeonatos internacionales.;;80,00;
;78;A familias e instituciones sin fines de lucro;;5.107,50;
;781;A federaciones deportivas españolas para instalaciones deportivas y equipamiento;;500,00;
;782;Al Futbol Sala Castellar del Vallès para el apoyo al deporte inclusivo;;60,00;
;783;A familias e instituciones sin ánimo de lucro, procedente de los ingresos obtenidos en la comercialización conjunta de derechos audiovisuales, en aplicación del Real Decreto-ley 5/2015;;2.500,00;
;78301; A la Liga Nacional Femenina de Fútbol Profesional para obras y equipamiento;2.500,00;;
;784;A la Real Federación Española de Fútbol para obras y equipamiento del futbol no profesional, en cumplimiento de las obligaciones derivadas de la Ley 13/2011, de 27 de mayo, de regulación del juego en relación con el Real Decreto 419/1991;;2.047,50;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;17.832,66;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;642,51;
;830;Préstamos a corto plazo;;6,51;
;831;Préstamos a largo plazo;;636,00;
;;TOTAL ACTIVOS FINANCIEROS;;642,51;
 ; ;;;;
;;TOTAL CONSEJO SUPERIOR DE DEPORTES;;244.070,82;
 ; ;;;;
 ; ;;;;
18.303;;AGENCIA ESTATAL COMISIÓN ESPAÑOLA PARA LA LUCHA ANTIDOPAJE EN EL DEPORTE;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;142,14;
;150;Productividad;;139,01;
;151;Gratificaciones;;3,13;
;16200; Formación y perfeccionamiento del personal;5,35;;
;16204; Acción social;7,46;;
;;TOTAL GASTOS DE PERSONAL;;1.888,94;
 ; ;;;;
;202;Arrendamientos de edificios y otras construcciones;;140,00;
;22601; Atenciones protocolarias y representativas;2,00;;
;;TOTAL AGENCIA ESTATAL COMISIÓN ESPAÑOLA PARA LA LUCHA ANTIDOPAJE EN EL DEPORTE;;4.515,05;
 ; ;;;;
 ; ;;;;
;;TOTAL Fomento y apoyo de las actividades deportivas;;248.585,87;
;;



