;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO;
;Programa: 452A Gestión e infraestructuras del agua;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;761;Al Ayuntamiento de Arrigorriaga (Bizkaia), para la ejecución de actuación en la presa de Mendikosolo;;605,00;
;764;Al Ayuntamiento de Arnedillo, para la ejecución de actuaciones de restitución territorial por la construcción del embalse de Enciso;;500,00;
;765;Al Ayuntamiento de Enciso, para la ejecución de actuaciones de restitución territorial por la construcción del embalse de Enciso;;700,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;60.306,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DEL AGUA;;296.196,51;
 ; ;;;;
 ; ;;;;
23.102;;CONFEDERACIÓN HIDROGRÁFICA DEL CANTÁBRICO;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;317,66;
;150;Productividad;;254,57;
;151;Gratificaciones;;63,09;
;16000; Seguridad Social;1.643,95;;
;16200; Formación y perfeccionamiento del personal;6,20;;
;16204; Acción social;12,05;;
;;TOTAL GASTOS DE PERSONAL;;9.657,55;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;100,00;
;22109; Labores Fábrica Nacional Moneda y Timbre;5,00;;
;22502; Locales;80,00;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;80,00;;
;22601; Atenciones protocolarias y representativas;1,83;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;2.335,01;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;30,00;
;352;Intereses de demora;;30,00;
;;TOTAL GASTOS FINANCIEROS;;30,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;150,00;
;480;Programa de voluntariado en ríos;;150,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;150,00;
 ; ;;;;
;6;INVERSIONES REALES;;10.015,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;30,00;
;831;Préstamos a largo plazo;;30,00;
;;TOTAL ACTIVOS FINANCIEROS;;30,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL CANTÁBRICO;;22.217,56;
 ; ;;;;
 ; ;;;;
23.103;;CONFEDERACIÓN HIDROGRÁFICA DEL DUERO;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;512,76;
;150;Productividad;;349,82;
;151;Gratificaciones;;162,94;
;16000; Seguridad Social;3.603,42;;
;16200; Formación y perfeccionamiento del personal;6,68;;
;16204; Acción social;21,75;;
;;TOTAL GASTOS DE PERSONAL;;19.669,27;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;322,40;
;22502; Locales;220,02;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;3.120,89;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;30.961,73;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;781,33;
;352;Intereses de demora;;780,00;
;359;Otros gastos financieros;;1,33;
;;TOTAL GASTOS FINANCIEROS;;781,33;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;6,32;
;450;Universidades públicas de la cuenca. Convenios sobre restauración de ríos y otras acciones formativas en colaboración;;6,32;
;48;A familias e instituciones sin fines de lucro;;5,00;
;481;Comité de Grandes Presas;;2,00;
;482;Sociedad Española de Presas y Embalses SEPREM;;3,00;
;49;Al exterior;;3,00;
;490;Cuota anual de la Red Internacional de Organismos de Cuenca/Réseau International des Organismes de Bassin/International Network of Basin Organitations (RIOC/RIOB/INBO);;3,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;14,32;
 ; ;;;;
;6;INVERSIONES REALES;;44.952,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;100,00;
;830;Préstamos a corto plazo;;35,00;
;831;Préstamos a largo plazo;;65,00;
;;TOTAL ACTIVOS FINANCIEROS;;100,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL DUERO;;96.478,65;
 ; ;;;;
 ; ;;;;
23.104;;CONFEDERACIÓN HIDROGRÁFICA DEL EBRO;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;572,64;
;150;Productividad;;396,70;
;151;Gratificaciones;;175,94;
;16000; Seguridad Social;3.824,99;;
;16200; Formación y perfeccionamiento del personal;50,82;;
;16204; Acción social;66,82;;
;;TOTAL GASTOS DE PERSONAL;;26.303,39;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;24,00;
;22502; Locales;557,50;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;6.200,00;;
;22601; Atenciones protocolarias y representativas;1,83;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;37.660,50;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;18,50;
;359;Otros gastos financieros;;18,50;
;;TOTAL GASTOS FINANCIEROS;;18,50;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;45,00;
;451;Universidad de Zaragoza, para financiar Jornadas de Derecho sobre Agua;;45,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;45,00;
 ; ;;;;
;6;INVERSIONES REALES;;33.385,00;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;76;A Entidades Locales;;100,00;
;761;Ajuntament de Rialp. Paseo fluvial. Fase II;;100,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;100,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;45,00;
;831;Préstamos a largo plazo;;45,00;
;;TOTAL ACTIVOS FINANCIEROS;;45,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL EBRO;;97.557,39;
 ; ;;;;
 ; ;;;;
23.105;;CONFEDERACIÓN HIDROGRÁFICA DEL GUADALQUIVIR;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;534,24;
;150;Productividad;;411,17;
;151;Gratificaciones;;123,07;
;16000; Seguridad Social;4.409,06;;
;16200; Formación y perfeccionamiento del personal;40,65;;
;16204; Acción social;97,84;;
;;TOTAL GASTOS DE PERSONAL;;24.458,45;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;2,00;
;22502; Locales;956,43;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;9.947,89;;
;22601; Atenciones protocolarias y representativas;1,83;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;58.191,22;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;31;De préstamos en euros;;250,00;
;310;Intereses;;250,00;
;;TOTAL GASTOS FINANCIEROS;;250,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;49;Al exterior;;250,00;
;490;Proyecto lifewatch ERIC;;250,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;250,00;
 ; ;;;;
;6;INVERSIONES REALES;;76.762,55;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;13.200,00;
;743;Sociedad Estatal Aguas de las Cuencas de España, S.A. (ACUAES), para Presas Arenoso y La Breña II;;13.200,00;
;74300; Transferencias a Aguas de las Cuencas de España;13.200,00;;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;13.200,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;162,04;
;831;Préstamos a largo plazo;;162,04;
;;TOTAL ACTIVOS FINANCIEROS;;162,04;
 ; ;;;;
;9;PASIVOS FINANCIEROS;;;
;91;Amortización de préstamos en euros;;35.500,00;
;913;Amortización de préstamos a largo plazo de entes de fuera del Sector Público;;35.500,00;
;;TOTAL PASIVOS FINANCIEROS;;35.500,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL GUADALQUIVIR;;208.774,26;
 ; ;;;;
 ; ;;;;
23.106;;CONFEDERACIÓN HIDROGRÁFICA DEL GUADIANA;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;433,08;
;150;Productividad;;348,17;
;151;Gratificaciones;;84,91;
;16000; Seguridad Social;3.682,95;;
;16200; Formación y perfeccionamiento del personal;16,26;;
;16204; Acción social;25,71;;
;;TOTAL GASTOS DE PERSONAL;;18.692,82;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;1,00;
;22502; Locales;225,00;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;6.000,00;;
;22601; Atenciones protocolarias y representativas;1,83;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;15.375,23;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;50,00;
;352;Intereses de demora;;50,00;
;;TOTAL GASTOS FINANCIEROS;;50,00;
 ; ;;;;
;6;INVERSIONES REALES;;26.300,00;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;76;A Entidades Locales;;1.000,00;
;760;A la Diputación Provincial de Badajoz para financiar un convenio de actuación en carreteras;;1.000,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;1.000,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;47,92;
;830;Préstamos a corto plazo;;6,00;
;831;Préstamos a largo plazo;;41,92;
;;TOTAL ACTIVOS FINANCIEROS;;47,92;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL GUADIANA;;61.465,97;
 ; ;;;;
 ; ;;;;
23.107;;CONFEDERACIÓN HIDROGRÁFICA DEL JÚCAR;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;345,62;
;150;Productividad;;305,70;
;151;Gratificaciones;;39,92;
;16000; Seguridad Social;2.138,48;;
;16200; Formación y perfeccionamiento del personal;75,92;;
;16201; Economatos y comedores;87,83;;
;16204; Acción social;35,98;;
;;TOTAL GASTOS DE PERSONAL;;14.017,19;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;118,42;
;22502; Locales;731,27;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;3.090,02;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;17.218,69;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;31;De préstamos en euros;;0,64;
;310;Intereses;;0,64;
;35;Intereses de demora y otros gastos financieros;;599,36;
;352;Intereses de demora;;599,36;
;;TOTAL GASTOS FINANCIEROS;;600,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;156,36;
;482;Becas a estudiantes de ingeniería en prácticas;;156,00;
;483;Comité Español de Riegos y Drenajes;;0,36;
;;TOTAL TRANSFERENCIAS CORRIENTES;;156,36;
 ; ;;;;
;6;INVERSIONES REALES;;17.446,79;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;435,00;
;740;Sociedad ACUAMED, para diversas obras de mejora de infraestructuras;;435,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;435,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;35,00;
;830;Préstamos a corto plazo;;35,00;
;;TOTAL ACTIVOS FINANCIEROS;;35,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL JÚCAR;;49.909,03;
 ; ;;;;
 ; ;;;;
23.108;;CONFEDERACIÓN HIDROGRÁFICA DEL MIÑO-SIL;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;174,26;
;150;Productividad;;141,38;
;151;Gratificaciones;;32,88;
;16000; Seguridad Social;904,36;;
;16200; Formación y perfeccionamiento del personal;9,15;;
;16204; Acción social;47,88;;
;;TOTAL GASTOS DE PERSONAL;;6.243,29;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;60,00;
;22502; Locales;50,50;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;120,00;;
;22601; Atenciones protocolarias y representativas;1,83;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;10.035,76;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;15,00;
;352;Intereses de demora;;15,00;
;;TOTAL GASTOS FINANCIEROS;;15,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;4,00;
;451;Universidad de Vigo para edición electrónica de revista sobre Derecho, Agua y sostenibilidad;;4,00;
;48;A familias e instituciones sin fines de lucro;;36,43;
;482;Comité Español de Grandes Presas;;1,43;
;484;Asociación para la defensa ecológica de Galicia para promoción y divulgación sostenible de los ríos;;35,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;40,43;
 ; ;;;;
;6;INVERSIONES REALES;;15.130,00;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;78;A familias e instituciones sin fines de lucro;;50,00;
;780;Fundación Aquis Querquennis;;50,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;50,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;20,00;
;830;Préstamos a corto plazo;;10,00;
;831;Préstamos a largo plazo;;10,00;
;;TOTAL ACTIVOS FINANCIEROS;;20,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL MIÑO-SIL;;31.534,48;
 ; ;;;;
 ; ;;;;
23.109;;CONFEDERACIÓN HIDROGRÁFICA DEL SEGURA;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;285,00;
;150;Productividad;;233,37;
;151;Gratificaciones;;51,63;
;16000; Seguridad Social;2.020,41;;
;16200; Formación y perfeccionamiento del personal;18,78;;
;16204; Acción social;21,82;;
;;TOTAL GASTOS DE PERSONAL;;12.181,14;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;250,00;
;22502; Locales;163,00;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;1.413,60;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;67.514,80;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;31;De préstamos en euros;;16,76;
;310;Intereses;;16,76;
;35;Intereses de demora y otros gastos financieros;;110,00;
;352;Intereses de demora;;100,00;
;359;Otros gastos financieros;;10,00;
;;TOTAL GASTOS FINANCIEROS;;126,76;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;143,00;
;480;Ayudas y becas aplicación Directiva Marco del Agua;;40,00;
;481;Pensiones a funcionarios de carácter civil;;100,00;
;482;Sociedad Española de Presas y Embalses;;3,00;
;49;Al exterior;;5,00;
;490;L' Institut Méditerranéen de l' Eau;;4,00;
;493;Red Internacional de Organismos de Cuenca (RIOC);;1,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;148,00;
 ; ;;;;
;6;INVERSIONES REALES;;18.199,33;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;75;A Comunidades Autónomas;;15.598,55;
;751;C.A. de Castilla-La Mancha, trasvase Tajo-Segura;;6.932,69;
;752;C.A. de Madrid, trasvase Tajo-Segura;;5.199,52;
;753;C.A. de Extremadura, trasvase Tajo-Segura;;3.466,34;
;78;A familias e instituciones sin fines de lucro;;25,00;
;780;Familias e instituciones;;25,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;15.623,55;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;65,15;
;830;Préstamos a corto plazo;;8,14;
;831;Préstamos a largo plazo;;57,01;
;;TOTAL ACTIVOS FINANCIEROS;;65,15;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL SEGURA;;113.858,73;
 ; ;;;;
 ; ;;;;
23.110;;CONFEDERACIÓN HIDROGRÁFICA DEL TAJO;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;408,19;
;150;Productividad;;329,45;
;151;Gratificaciones;;78,74;
;16000; Seguridad Social;3.871,31;;
;16200; Formación y perfeccionamiento del personal;20,12;;
;16201; Economatos y comedores;107,99;;
;16204; Acción social;68,85;;
;;TOTAL GASTOS DE PERSONAL;;17.530,07;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;125,00;
;22502; Locales;160,00;;
;22505; Tributos locales de bienes de titularidad estatal, incluidas obligaciones de ejercicios anteriores;4.200,00;;
;22601; Atenciones protocolarias y representativas;1,83;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;17.829,05;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;31;De préstamos en euros;;10,00;
;310;Intereses;;10,00;
;35;Intereses de demora y otros gastos financieros;;560,00;
;352;Intereses de demora;;550,00;
;359;Otros gastos financieros;;10,00;
;;TOTAL GASTOS FINANCIEROS;;570,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;49;Al exterior;;1,00;
;492;Red Internacional de Organismos de Cuenca;;1,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;1,00;
 ; ;;;;
;6;INVERSIONES REALES;;31.493,30;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;670,00;
;740;Sociedad ACUAES, convenio obras de Santa Lucia y Arroyo Niebla;;670,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;670,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;25,00;
;830;Préstamos a corto plazo;;5,00;
;831;Préstamos a largo plazo;;20,00;
;;TOTAL ACTIVOS FINANCIEROS;;25,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL TAJO;;68.118,42;
 ; ;;;;
 ; ;;;;
23.111;;MANCOMUNIDAD DE LOS CANALES DEL TAIBILLA;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;156,67;
;150;Productividad;;142,30;
;151;Gratificaciones;;14,37;
;16000; Seguridad Social;3.139,84;;
;16200; Formación y perfeccionamiento del personal;18,80;;
;16204; Acción social;24,53;;
;;TOTAL GASTOS DE PERSONAL;;13.348,00;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;150,00;
;22502; Locales;500,00;;
;22601; Atenciones protocolarias y representativas;1,83;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;171.005,13;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;620,00;
;352;Intereses de demora;;500,00;
;359;Otros gastos financieros;;120,00;
;;TOTAL GASTOS FINANCIEROS;;620,00;
 ; ;;;;
;6;INVERSIONES REALES;;54.846,67;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;1.120,00;
;830;Préstamos a corto plazo;;1.000,00;
;831;Préstamos a largo plazo;;120,00;
;;TOTAL ACTIVOS FINANCIEROS;;1.120,00;
 ; ;;;;
;;TOTAL MANCOMUNIDAD DE LOS CANALES DEL TAIBILLA;;240.939,80;
 ; ;;;;
 ; ;;;;
;;TOTAL Gestión e infraestructuras del agua;;1.287.050,80;
;;



