;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 29 MINISTERIO DE DERECHOS SOCIALES, CONSUMO Y AGENDA 2030;
;Programa: 231F Otros servicios sociales del Estado;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;460;Para Medidas de Acompañamiento del Programa Operativo del Fondo de Ayuda Europea para las Personas mas Desfavorecidas (FEAD);;26,00;
;48;A familias e instituciones sin fines de lucro;;108.367,37;
;481;A la Fundació Bona Nit, para su sostenimiento económico-financiero;;70,00;
;482;A la Fundació Roure, para su sostenimiento económico-financiero;;150,00;
;484;Para actividades de interés general consideradas de interés social con cargo al 0,7% del Impuesto sobre la Renta de las Personas Físicas y del Impuesto sobre Sociedades;;2.110,27;
;486;Para actuaciones de acción social;;4.628,10;
;48600; A la Plataforma Khetané del movimiento asociativo gitano del Estado Español para el sostenimiento económico-financiero de su estructura central;40,00;;
;48601; A Cruz Roja Española para el sostenimiento económico-financiero de su estructura central;1.323,68;;
;48602; A Caritas Española para el sostenimiento económico-financiero de su estructura central;792,64;;
;48603; A la Federación Española de Bancos de Alimentos para el sostenimiento económico-financiero de su estructura central;85,00;;
;48604; A la Fundación Secretariado Gitano para el sostenimiento económico-financiero de su estructura central;211,43;;
;48605; A la Fundación Acción contra el Hambre para el sostenimiento económico-financiero de su estructura central;70,00;;
;48606; A la Plataforma de ONG de Acción Social para el sostenimiento económico financiero de su estructura central y la de sus entidades asociadas: Movimiento por la Paz, el Desarme y La Libertad, Unión Romaní, Fundación Juan Ciudad, Federación de la Mujer Rural-Femur, Asociación de Enseñantes con Gitanos, Asociación Nacional Presencia Gitana e Instituto Romaní para Asuntos Sociales y Culturales;637,86;;
;48607; A la Red Europea de Lucha contra la Pobreza y la Exclusión Social en el Estado Español para el sostenimiento económico financiero de su estructura central y la de sus entidades asociadas: Confederación de Centros de Desarrollo Rural, Fundación Red de Apoyo a la Integración Sociolaboral y Fundación Tomillo;420,65;;
;48608; A la Plataforma del Voluntariado de España para el sostenimiento económico financiero de su estructura central y la de sus entidades asociadas: Sociedad San Vicente de Paul, Asociación Española contra el Cáncer, Asociación Internacional del Teléfono de la Esperanza, Federación de Asociaciones Scouts de España-ESDE, Movimiento contra la Intolerancia y Federación Estatal de Lesbianas, Gays, Transexuales y Bisexuales;427,26;;
;48609; A la Plataforma del Tercer Sector para el sostenimiento económico financiero de su estructura central y la de sus entidades asociadas: Instituto para la Calidad de las ONG-ICONG y Fundación Lealtad 2001;219,58;;
;48610; A EAPN y POI para la promoción de iniciativas para la lucha contra la pobreza infantil y la exclusión social;250,00;;
;48612; A la Fundació Casa de Misericòrdia de Barcelona para acompañar y educar menores en riesgo de exclusión social;60,00;;
;48613; Al Centre d'Acollida Assís para proyecto de ayuda social a mujeres sin techo, que, en su mayoría, han padecido algún tipo de violencia;90,00;;
;489;Programa Operativo del Fondo de Ayuda Europea para las Personas mas Desfavorecidas (FEAD);;101.409,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;428.938,44;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;76;A Entidades Locales;;7.000,00;
;761;Al Ayuntamiento de la Seu D’Urgell para construcción de un edificio de pisos de servicios para la gente mayor;;3.000,00;
;762;Al Ayuntamiento de Baztán, para financiar proyectos de inversión. Reforma, mejora y adecuación de la residencia de ancianos Francisco Javier Iriarte en Elizondo;;4.000,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;7.000,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE DIVERSIDAD FAMILIAR Y SERVICIOS SOCIALES;;440.119,01;
 ; ;;;;
 ; ;;;;
29.06;;DIRECCIÓN GENERAL DE DERECHOS DE LAS PERSONAS CON DISCAPACIDAD;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;61,04;
;12;Funcionarios;;1.529,63;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;339,84;
;16000; Seguridad Social;339,84;;
;;TOTAL GASTOS DE PERSONAL;;1.930,51;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;396,37;
;22601; Atenciones protocolarias y representativas;2,40;;
;23;Indemnizaciones por razón del servicio;;22,13;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;418,50;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;5.420,00;
;481;A la Confederación Estatal de Personas Sordas CNSE para la atención a personas sordas en el ejercicio de sus derechos básicos ;;798,00;
;482;Para programas de personas con discapacidad;;4.622,00;
;48200; A la Confederación estatal de personas sordas CNSE, para el sostenimiento económico-financiero de su estructura central;245,00;;
;48201; Al Comité español de representantes de personas con discapacidad CERMI para el sostenimiento de económico financiero de su estructura central y para el desarrollo de sus funciones como Mecanismo Independiente de Seguimiento de la Convención Internacional sobre los Derechos de las Personas con Discapacidad. Asimismo, para el sostenimiento económico financiero de sus entidades asociadas: Asoc. española de militares y guardias civiles con discapacidad ACIME y la Conf. Asperger España (CONFAE).;331,00;;
;48202; A la Federación Autismo FESPAU para el sostenimiento económico-financiero de su estructura central y la de su entidad asociada: Asociación de padres de personas con Autismo;129,00;;
;48203; A la Confederación Autismo España para el sostenimiento económico-financiero de su estructura central;143,00;;
;48204; A la Confederación FIAPAS (Confederación española de familias de personas sordas) para el sostenimiento económico-financiero de su estructura central;245,00;;
;48205; A la Confederación Salud Mental España para el sostenimiento económico-financiero de su estructura central;200,00;;
;48206; A la Confederación española de organizaciones de atención a las personas con parálisis cerebral y afines (Confederación Aspace) para el sostenimiento económico-financiero de su estructura central;205,00;;
;48207; A la Confederación Plena Inclusión España para el sostenimiento económico-financiero de su estructura central y la de sus entidades asociadas:Asociación LIBER de Entidades de Apoyo. Asociación para la atención de personas con discapacidad intelectual ligera e inteligencia límite ADISLI. Envera Asociación de empleados de Iberia, padres de personas con discapacidad. Fundación Special Olympics España y Asociación a favor de personas con discapacidad de la Policía Nacional;485,00;;
;48208; A la Confed. Española COCEMFE para el sostenimiento económico-financiero de su estructura central y la de sus entidades asociadas: Fed. ASEM. Asoc. Esp. Esclerosis Lat. Amiotrófica. Fed. Esp. Asoc. E. Bífida Hidrocef.. Auxilia. Fed. Esp. Hemofilia SS. Fed. Nac. Enfer. y Trasp. Hepáticos. Conf. Asoc. Enfer. Crohn y Colitis Ulcer. Esp.. ConArtritis. AEDEM COCEMFE. Fed. Nal. Alcer. FRATER Esp.. Fed. Esp. Párkinson. FEDAES. FELUPUS. Liga Reumatológ. Esp. y Fed. Esp. Enf. Metab. Hereditarias;1.186,00;;
;48209; A Down España-Federación española de instituciones para el síndrome de Down para el sostenimiento económico-financiero de su estructura central;132,00;;
;48210; A la Federación de Asociaciones de implantados cocleares de España (Federación AICE) para el sostenimiento económico-financiero de su estructura central;45,00;;
;48211; A la Federación de Asociaciones de personas sordociegas de España FASOCIDE para el sostenimiento económico-financiero de su estructura central;80,00;;
;48212; A la Federación española de Daño Cerebral para el sostenimiento económico-financiero de su estructura central;125,00;;
;48213; A la Federación española Enfermedades Raras FEDER para el sostenimiento económico-financiero de su estructura central y la de sus entidades asociadas: As. Es. Sínd. Prader-Willi. FARPE Fed. As. Distr. hered. Retina Esp. Fed. Es. Fibr. Quística. As. Nac. Huesos Cristal OI Esp.. Debra España. As. Es. Aniridia. As. Sínd. Williams Esp.. As. Lucha Distonia Es.. As. Nac. Crecer. As. Esp. Síndr. Sjörgen. As. Es. contra Leucodistrofia ELA España y As. Es. Paraparesia Espást. Familiar Strümpell Lorrain;330,00;;
;48214; A FESOCE Federación española de Sordoceguera para el sostenimiento económico-financiero de su estructura central;29,00;;
;48215; A la Asociación Esclerosis Múltiple España para el sostenimiento económico-financiero de su estructura central;50,00;;
;48217; A la Plataforma representativa estatal de personas con discapacidad física PREDIF para el sostenimiento económico-financiero de su estructura central;124,00;;
;48218; A la Federación nacional asociación de personas con lesión medular y otras discapacidades físicas Federación nacional ASPAYM para el sostenimiento económico-financiero de su estructura central;130,00;;
;48219; A la Federación ECOM Federación de entidades de personas con discapacidad física para el sostenimiento económico-financiero de su estructura central;79,00;;
;48220; A la Federación COAMIFICOA para el sostenimiento económico-financiero de su estructura central;51,00;;
;48221; A APASCIDE Asociación española de familias de personas con sordoceguera para el sostenimiento económico-financiero de su estructura central;50,00;;
;48222; A la Asociación Española de Esclerosis Lateral Amiotrófica (adEla) para el sostenimiento económico-financiero de su estructura central y prestación de servicios;153,00;;
;48223; A la Agrupació Esportiva Sedis Bàsquet para su sección social Sedis Airam;25,00;;
;48224; A la Fundació Nou Xamfrà para la solución de necesidades básicas, el fomento de la formación y la integración social y laboral de las personas con discapacidad intelectual;50,00;;
;;TOTAL TRANSFERENCIAS CORRIENTES;;5.420,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE DERECHOS DE LAS PERSONAS CON DISCAPACIDAD;;7.769,01;
 ; ;;;;
 ; ;;;;
29.102;;REAL PATRONATO SOBRE DISCAPACIDAD;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;72,21;
;150;Productividad;;67,98;
;151;Gratificaciones;;4,23;
;16000; Seguridad Social;40,00;;
;16200; Formación y perfeccionamiento del personal;2,73;;
;16204; Acción social;1,56;;
;;TOTAL GASTOS DE PERSONAL;;663,28;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22502; Locales;46,00;;
;22601; Atenciones protocolarias y representativas;2,00;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;371,92;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;333,36;
;450;A la Universidad Carlos III de Madrid para el Centro Español de Subtitulado y Audiodescripción;;333,36;
;48;A familias e instituciones sin fines de lucro;;8.445,55;
;480;A la Fundación Eguía-Careaga para el Centro Español de Documentación sobre Discapacidad;;268,85;
;482;A la Fundación (CNSE) para el Centro de Normalización Lingüística de la Lengua de Signos Española;;208,24;
;484;Al Comité Paralímpico Español para el Plan de Apoyo al Deporte Paralímpico (Plan ADOP).;;88,46;
;485;Al Comité Español de Representantes de Personas con Discapacidad (CERMI) para el Observatorio Estatal de la Discapacidad;;80,00;
;486;A la Fundación ONCE para la implantación de un programa de accesibilidad universal para las personas con discapacidad;;300,00;
;487;Para el desarrollo del Programa para la mejora de condiciones educativas de las personas con discapacidad;;5.500,00;
;488;A la Confederación Plena Inclusión España para el Centro Español de Accesibilidad Cognitiva;;1.500,00;
;489;A la Confederación Autismo España para el Centro español sobre trastornos del espectro del autismo.;;500,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;8.778,91;
 ; ;;;;
;6;INVERSIONES REALES;;57,50;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;78;A familias e instituciones sin fines de lucro;;200,00;
;780;A la Fundación ONCE para la implantación de un programa de accesibilidad universal para las personas con discapacidad;;200,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;200,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;6,51;
;831;Préstamos a largo plazo;;6,51;
;;TOTAL ACTIVOS FINANCIEROS;;6,51;
 ; ;;;;
;;TOTAL REAL PATRONATO SOBRE DISCAPACIDAD;;10.078,12;
 ; ;;;;
 ; ;;;;
;;TOTAL Otros servicios sociales del Estado;;461.031,57;
;;



