;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO;
;Programa: 456A Calidad del agua;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL CANTÁBRICO;;3.167,99;
 ; ;;;;
 ; ;;;;
23.104;;CONFEDERACIÓN HIDROGRÁFICA DEL EBRO;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;108,14;
;150;Productividad;;80,00;
;151;Gratificaciones;;28,14;
;16000; Seguridad Social;1.056,38;;
;16200; Formación y perfeccionamiento del personal;25,26;;
;;TOTAL GASTOS DE PERSONAL;;5.846,98;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;37,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;952,00;
 ; ;;;;
;6;INVERSIONES REALES;;4.520,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL EBRO;;11.318,98;
 ; ;;;;
 ; ;;;;
23.105;;CONFEDERACIÓN HIDROGRÁFICA DEL GUADALQUIVIR;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;3.401,04;
 ; ;;;;
;6;INVERSIONES REALES;;11.596,02;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL GUADALQUIVIR;;14.997,06;
 ; ;;;;
 ; ;;;;
23.107;;CONFEDERACIÓN HIDROGRÁFICA DEL JÚCAR;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;161,71;
;150;Productividad;;127,81;
;151;Gratificaciones;;33,90;
;16000; Seguridad Social;217,26;;
;16200; Formación y perfeccionamiento del personal;8,02;;
;16201; Economatos y comedores;4,61;;
;;TOTAL GASTOS DE PERSONAL;;1.417,12;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;6,93;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.197,61;
 ; ;;;;
;6;INVERSIONES REALES;;1.553,21;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL JÚCAR;;4.167,94;
 ; ;;;;
 ; ;;;;
23.108;;CONFEDERACIÓN HIDROGRÁFICA DEL MIÑO-SIL;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.013,10;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;5,00;
;352;Intereses de demora;;5,00;
;;TOTAL GASTOS FINANCIEROS;;5,00;
 ; ;;;;
;6;INVERSIONES REALES;;15.610,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL MIÑO-SIL;;16.628,10;
 ; ;;;;
 ; ;;;;
23.110;;CONFEDERACIÓN HIDROGRÁFICA DEL TAJO;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;22,89;
;150;Productividad;;16,86;
;151;Gratificaciones;;6,03;
;16000; Seguridad Social;152,61;;
;16200; Formación y perfeccionamiento del personal;0,30;;
;16204; Acción social;1,84;;
;;TOTAL GASTOS DE PERSONAL;;747,85;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;38,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;47,02;
;455;Convenio de cooperación formativo con el Instituto de Enseñanza Secundaria San Fernando en materia de análisis de calidad de las aguas de la cuenca española del río Tajo;;22,02;
;456;Convenio de cooperación formativo con la UCM para alumnos del máster propio "control de calidad en laboratorio de análisis" en materia de aguas de la cuenca española del rio Tajo;;25,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;47,02;
 ; ;;;;
;6;INVERSIONES REALES;;320,00;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL TAJO;;1.152,87;
 ; ;;;;
 ; ;;;;
;;TOTAL Calidad del agua;;264.690,36;
;;



