;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 23 MINISTERIO PARA LA TRANSICIÓN ECOLÓGICA Y EL RETO DEMOGRÁFICO;
;Programa: 000X Transferencias y libramientos internos;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;1.000,00;
;730;Al CSIC, para actuaciones en el desarrollo de sus funciones;;1.000,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;66.820,00;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DEL AGUA;;150.131,80;
 ; ;;;;
 ; ;;;;
23.08;;DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;71;A Organismos Autónomos;;919,57;
;710;A CIEMAT para trabajos relacionados con la calidad ambiental;;710,07;
;711;A I.S.CARLOS III para trabajos relacionados con la calidad ambiental;;209,50;
;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;1.295,99;
;730;A CSIC para trabajos relacionados con protección medio ambiente;;700,99;
;731;Al CSIC para trabajos del IGME relacionados con protección medio ambiente;;45,00;
;732;Al CSIC para trabajos del INIA relacionados con protección medio ambiente;;550,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.215,56;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE CALIDAD Y EVALUACIÓN AMBIENTAL;;2.215,56;
 ; ;;;;
 ; ;;;;
23.11;;DIRECCIÓN GENERAL DE BIODIVERSIDAD, BOSQUES Y DESERTIFICACIÓN;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;73;A otras entidades del Sector Público Administrativo Estatal con presupuesto limitativo;;2.453,36;
;730;Al CSIC para trabajos de asesoramiento sobre conservación de fauna marina;;200,00;
;731;Al CSIC para trabajos del INIA de asesoramiento en el ámbito forestal;;1.141,97;
;732;Al CSIC para trabajos del MNCN de elaboración de documentos técnicos que permitan avanzar en la protección de la biodiversidad frente al cambio climático en cumplimiento del art. 24 de la Ley 7/2021;;850,00;
;733;Al CSIC para trabajos del MNCN como autoridad científica del Convenio CITES;;261,39;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.453,36;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE BIODIVERSIDAD, BOSQUES Y DESERTIFICACIÓN;;2.453,36;
 ; ;;;;
 ; ;;;;
23.14;;DIRECCIÓN GENERAL DE POLÍTICAS CONTRA LA DESPOBLACIÓN;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;41;A Organismos Autónomos;;193,87;
;410;A la Universidad Internacional Menéndez Pelayo, para Campus Rural;;63,87;
;411;A la Universidad Internacional Menéndez Pelayo, para Catedra de Cohesión Socioterritorial;;100,00;
;412;A Universidad Internacional Menéndez Pelayo, para Curso de verano;;30,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;193,87;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE POLÍTICAS CONTRA LA DESPOBLACIÓN;;193,87;
 ; ;;;;
 ; ;;;;
23.50;;MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;;
;71201; A la Confederación Hidrográfica del Guadiana para la adquisición de derechos de masas declaradas en riesgo en el Alto Guadiana. Mecanismo de Recuperación y Resiliencia;5.000,00;;
;71501; Al Instituto para la Transición Justa para la estrategia de Transición Justa. Mecanismo de Recuperación y Resiliencia;169.252,59;;
;71600; A Patrimonio Nacional para el Plan de Transición Energética en edificios. Mecanismo de Recuperación y Resiliencia;22.050,98;;
;71602; Al CIEMAT para actuaciones del MRR en el ámbito de Parques Nacionales. Mecanismo de Recuperación y Resiliencia;2.326,52;;
;71901; Al O.A. Parques Nacionales para conservación y restauración de ecosistemas y su biodiversidad. Mecanismo de Recuperación y Resiliencia;101.526,15;;
;731;A AEMET para implementación industrial del Sistema Integrado de Ayudas Meteorológicas de Aeródromo (NSIM), y asistencia técnica para diseño del sistema para la digitalización de la climatología operativa. Mecanismo de Recuperación y Resiliencia;;2.500,00;
;73200; Al CSIC para trabajos del IEO de asesoramiento científico-técnico para el seguimiento de la biodiversidad marina. Mecanismo de Recuperación y Resiliencia;15.494,13;;
;73201; Al CSIC para trabajos del IEO de seguimiento científico del Mar Menor. Mecanismo de Recuperación y Resiliencia;3.000,00;;
;73202; Al CSIC para trabajos del INIA e IGME de asesoramiento en actuaciones de restauración de zonas mineras en el entorno del Mar Menor. Mecanismo de Recuperación y Resiliencia;440,00;;
;73203; Al CSIC para estrategias marinas. Mecanismo de Recuperación y Resiliencia;4.000,00;;
;73204; A CSIC para la implementación de servicios climáticos. Mecanismo de Recuperación y Resiliencia;6.250,00;;
;73205; Al CSIC para actuaciones del MRR en el ámbito de Parques Nacionales. Mecanismo de Recuperación y Resiliencia;1.961,90;;
;;TOTAL MECANISMO DE RECUPERACIÓN Y RESILIENCIA;;333.802,27;
 ; ;;;;
 ; ;;;;
23.103;;CONFEDERACIÓN HIDROGRÁFICA DEL DUERO;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;40;A la Administración del Estado;;16,24;
;402;Al Estado, para compensar gastos de gestión centralizada;;16,24;
;;TOTAL TRANSFERENCIAS CORRIENTES;;16,24;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL DUERO;;16,24;
 ; ;;;;
 ; ;;;;
23.104;;CONFEDERACIÓN HIDROGRÁFICA DEL EBRO;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;40;A la Administración del Estado;;770,52;
;402;Al Estado, para compensar gastos de gestión centralizada;;770,52;
;;TOTAL TRANSFERENCIAS CORRIENTES;;770,52;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL EBRO;;770,52;
 ; ;;;;
 ; ;;;;
23.105;;CONFEDERACIÓN HIDROGRÁFICA DEL GUADALQUIVIR;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;40;A la Administración del Estado;;785,53;
;402;Al Estado, para compensar gastos de gestión centralizada;;785,53;
;;TOTAL TRANSFERENCIAS CORRIENTES;;785,53;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL GUADALQUIVIR;;785,53;
 ; ;;;;
 ; ;;;;
23.109;;CONFEDERACIÓN HIDROGRÁFICA DEL SEGURA;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;41;A Organismos Autónomos;;2.712,77;
;410;Confederación Hidrográfica del Tajo, gastos de explotación del trasvase Tajo-Segura;;2.662,77;
;411;Centro Nacional de Información Geográfica;;50,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;2.712,77;
 ; ;;;;
;;TOTAL CONFEDERACIÓN HIDROGRÁFICA DEL SEGURA;;2.712,77;
 ; ;;;;
 ; ;;;;
23.111;;MANCOMUNIDAD DE LOS CANALES DEL TAIBILLA;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;40;A la Administración del Estado;;113,04;
;402;Al Estado, para compensar gastos de gestión centralizada;;113,04;
;;TOTAL TRANSFERENCIAS CORRIENTES;;113,04;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;70;A la Administración del Estado;;1.500,00;
;700;Transferencias de capital a la Administración del Estado;;1.500,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;1.500,00;
 ; ;;;;
;;TOTAL MANCOMUNIDAD DE LOS CANALES DEL TAIBILLA;;1.613,04;
 ; ;;;;
 ; ;;;;
23.302;;CONSEJO DE SEGURIDAD NUCLEAR;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;40;A la Administración del Estado;;968,31;
;402;Al Estado, para compensar gastos de gestión centralizada;;968,31;
;;TOTAL TRANSFERENCIAS CORRIENTES;;968,31;
 ; ;;;;
;;TOTAL CONSEJO DE SEGURIDAD NUCLEAR;;968,31;
 ; ;;;;
 ; ;;;;
;;TOTAL Transferencias y libramientos internos;;4.338.845,48;
;;



