;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 14 MINISTERIO DE DEFENSA;
;Programa: 121M Administración y Servicios Generales de Defensa;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;485;A organismos específicos, servicios, asociaciones, instituciones, entidades de fomento y otros;;1.137,00;
;48501; Al Instituto "Gutiérrez Mellado";152,00;;
;48502; Al Instituto de Estudios Internacionales y Estratégicos;176,00;;
;486;Pensiones a funcionarios, de carácter militar;;200,00;
;489;Indemnizaciones derivadas de la aplicación del Real Decreto-ley 8/2004, de 5 de noviembre, sobre indemnizaciones a los participantes en operaciones internacionales de paz y seguridad;;1,00;
;49;Al exterior;;24,16;
;490;A organismos internacionales;;24,16;
;;TOTAL TRANSFERENCIAS CORRIENTES;;1.404,16;
 ; ;;;;
;6;INVERSIONES REALES;;1.620,69;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;2.833,58;
;831;Préstamos a largo plazo;;2.833,58;
;;TOTAL ACTIVOS FINANCIEROS;;2.833,58;
 ; ;;;;
;;TOTAL MINISTERIO Y SUBSECRETARÍA;;1.871.889,42;
 ; ;;;;
 ; ;;;;
14.02;;CUARTEL GENERAL DEL EMAD;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;343,65;
;202;Arrendamientos de edificios y otras construcciones;;14,30;
;21;Reparaciones, mantenimiento y conservación;;379,33;
;22;Material, suministros y otros;;17.247,33;
;22601; Atenciones protocolarias y representativas;9,36;;
;22611; Gastos protocolarios y representativos derivados de actos institucionales;100,62;;
;23;Indemnizaciones por razón del servicio;;6.088,76;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;24.059,07;
 ; ;;;;
;6;INVERSIONES REALES;;2.458,18;
 ; ;;;;
;;TOTAL CUARTEL GENERAL DEL EMAD;;26.517,25;
 ; ;;;;
 ; ;;;;
14.03;;SECRETARÍA DE ESTADO DE DEFENSA;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;4.672,40;
;202;Arrendamientos de edificios y otras construcciones;;975,00;
;21;Reparaciones, mantenimiento y conservación;;797,15;
;22;Material, suministros y otros;;234.039,91;
;22502; Locales;95,00;;
;22601; Atenciones protocolarias y representativas;16,38;;
;22608; Gastos reservados;500,00;;
;22611; Gastos protocolarios y representativos derivados de actos institucionales;83,30;;
;23;Indemnizaciones por razón del servicio;;250,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;239.759,46;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;1,50;
;445;A ENAIRE y otros, para compensar los costes de los vuelos exonerados;;1,50;
;48;A familias e instituciones sin fines de lucro;;6.850,00;
;480;Otras pensiones y prestaciones;;6.850,00;
;48002; Pensiones a personal no funcionario en base a lo dispuesto en el Decreto 263/1976;1.918,00;;
;48006; Pensiones reconocidas en base a lo dispuesto en el Decreto 263/1976. Viudas y huérfanos.;4.932,00;;
;49;Al exterior;;116.430,20;
;490;A organismos internacionales;;116.430,20;
;;TOTAL TRANSFERENCIAS CORRIENTES;;123.281,70;
 ; ;;;;
;6;INVERSIONES REALES;;81.022,72;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE DEFENSA;;444.063,88;
 ; ;;;;
 ; ;;;;
14.12;;EJÉRCITO DE TIERRA;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;160,60;
;21;Reparaciones, mantenimiento y conservación;;2.065,90;
;22;Material, suministros y otros;;88.151,88;
;22502; Locales;1.550,00;;
;22601; Atenciones protocolarias y representativas;3,86;;
;22611; Gastos protocolarios y representativos derivados de actos institucionales;122,70;;
;23;Indemnizaciones por razón del servicio;;28.384,71;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;118.763,09;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;60,00;
;485;A organismos Específicos, servicios, Asociaciones, etc;;60,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;60,00;
 ; ;;;;
;6;INVERSIONES REALES;;7.452,28;
 ; ;;;;
;;TOTAL EJÉRCITO DE TIERRA;;126.275,37;
 ; ;;;;
 ; ;;;;
14.17;;ARMADA;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;132,70;
;202;Arrendamientos de edificios y otras construcciones;;88,00;
;21;Reparaciones, mantenimiento y conservación;;121,00;
;22;Material, suministros y otros;;38.757,55;
;22502; Locales;261,00;;
;22601; Atenciones protocolarias y representativas;4,68;;
;22611; Gastos protocolarios y representativos derivados de actos institucionales;170,00;;
;23;Indemnizaciones por razón del servicio;;6.898,80;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;45.910,05;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;30,00;
;485;A organismos específicos, servicios, asociaciones, instituciones, entidades de fomento y otros;;30,00;
;49;Al exterior;;42,00;
;490;A organismos internacionales;;42,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;72,00;
 ; ;;;;
;6;INVERSIONES REALES;;3.860,00;
 ; ;;;;
;;TOTAL ARMADA;;49.842,05;
 ; ;;;;
 ; ;;;;
14.22;;EJÉRCITO DEL AIRE Y DEL ESPACIO;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;20;Arrendamientos y cánones;;40,00;
;21;Reparaciones, mantenimiento y conservación;;499,00;
;22;Material, suministros y otros;;13.808,75;
;22601; Atenciones protocolarias y representativas;4,00;;
;22611; Gastos protocolarios y representativos derivados de actos institucionales;150,00;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;14.347,75;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;48;A familias e instituciones sin fines de lucro;;46,50;
;485;A organismos específicos, servicios, asociaciones, instituciones, entidades de fomento y otros;;46,50;
;;TOTAL TRANSFERENCIAS CORRIENTES;;46,50;
 ; ;;;;
;6;INVERSIONES REALES;;3.926,82;
 ; ;;;;
;;TOTAL EJÉRCITO DEL AIRE Y DEL ESPACIO;;18.321,07;
 ; ;;;;
 ; ;;;;
;;TOTAL Administración y Servicios Generales de Defensa;;2.536.909,04;
;;



