;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 30 MINISTERIO DE IGUALDAD;
;Programa: 232B Igualdad de oportunidades entre mujeres y hombres;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
 ; ;;;;
;6;INVERSIONES REALES;;7.000,00;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE IGUALDAD Y PARA LA ERRADICACIÓN DE LA VIOLENCIA CONTRA LAS MUJERES;;204.080,47;
 ; ;;;;
 ; ;;;;
30.101;;INSTITUTO DE LAS MUJERES;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;571,34;
;150;Productividad;;541,57;
;151;Gratificaciones;;29,77;
;16000; Seguridad Social;702,18;;
;16200; Formación y perfeccionamiento del personal;81,73;;
;16204; Acción social;18,53;;
;;TOTAL GASTOS DE PERSONAL;;6.353,48;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;202;Arrendamientos de edificios y otras construcciones;;1.200,00;
;22109; Labores Fábrica Nacional Moneda y Timbre;0,10;;
;22502; Locales;171,67;;
;22601; Atenciones protocolarias y representativas;2,50;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;10.250,07;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;200,00;
;442;A la Fundación EOI para programas de desarrollo directivo y fomento del emprendimiento en ámbitos científicos y tecnológicos;;200,00;
;45;A Comunidades Autónomas;;1.100,00;
;457;Fomento de la Igualdad en la Educación Superior;;1.100,00;
;48;A familias e instituciones sin fines de lucro;;6.325,00;
;481;Transferencias a entidades y personas físicas para realizar actividades que fomenten la no discriminación de la mujer y su participación en la sociedad;;2.740,00;
;48109; Grupo Cooperativo Tangente;350,00;;
;482;Programa de emprendimiento y fomento del liderazgo de las mujeres en los órganos de decisión de las sociedades del sector agroalimentario e intercambio de buenas prácticas;;120,00;
;48201; A COOPERATIVAS AGRO- ALIMENTARIAS DE ESPAÑA, UNIÓN DE COOP. para el Programa de emprendimiento y fomento del liderazgo de las mujeres en los órganos de decisión de las sociedades del sector agroalimentario e intercambio de buenas prácticas;60,00;;
;48202; A ASOCIACIÓN NACIONAL DE MUJERES DE LA PESCA para el apoyo al asociacionismo del ámbito estatal de las mujeres que trabajan en la pesca;60,00;;
;483;Convenio con la Federación Española de Municipios y Provincias para actuaciones en materia de igualdad;;400,00;
;484;Convenio con la Cruz Roja, CEPAIM, FSG y FEUP para el desarrollo del programa Sara;;750,00;
;48401; Programa SARA. Convenio con la Cruz Roja;125,00;;
;48402; Programa SARA. Convenio con CEPAIM (Acción Integral con Migrantes);125,00;;
;48403; Programa SARA. Convenio con la FSG (Fundación Secretariado Gitano);125,00;;
;48404; Programa SARA. Convenio con la FEUP (Federación Española de Universidades Populares);250,00;;
;48405; Programa SARA en contextos de prostitución - Médicos del mundo;125,00;;
;485;Transferencias corrientes a diversos programas de Igualdad;;1.250,00;
;48500; A la Federación de asociaciones de madres solteras;50,00;;
;48501; A la Asociación de mujeres "Servicio doméstico activo" (SEDOAC);200,00;;
;48502; A la Fundación Mujeres;60,00;;
;48503; A la Federación Estatal de Organizaciones Feministas (Coordinadora Feminista);60,00;;
;48504; A la Federación de mujeres progresistas;60,00;;
;48505; A la Plataforma "Impacto de género ya";60,00;;
;48506; Al Fondo de mujeres CALALA;250,00;;
;48507; Al programa "Cultura Herstóricas";50,00;;
;48508; Al programa cultura "Acción comadres";100,00;;
;48509; Al programa de desarrollo de guiones escritos por guionistas mujeres (CIMA);50,00;;
;48510; Al programa cultural MAVS;50,00;;
;48511; Al proyecto europeo "Women Legacy";50,00;;
;48512; A la Asociación de familias y mujeres del mundo rural (AFAMMER);50,00;;
;48513; A la Federación de Asociaciones de mujeres rurales (FADEMUR);50,00;;
;48514; A la Confederación de Asociaciones de mujeres del medio rural (CERES);50,00;;
;48515; A la Red Ecofeminista;60,00;;
;486;Convenio con el Consejo Superior de Cámaras de Comercio;;60,00;
;487;Apoyo a organizaciones sindicales para el fortalecimiento del enfoque de igualdad en la negociación colectiva;;550,00;
;488;Programa salud sexual y reproductiva;;255,00;
;48800; A la Federación de planificación familiar;80,00;;
;48801; A la asociación "El parto es nuestro";25,00;;
;48802; A la Federación de mujeres jovenes;30,00;;
;48803; A la Red - Centro de análisis y programas sanitarios (CAPS);40,00;;
;48804; A la Fundación Comité Español de Representantes de personas con discapacidad (CERMI MUJERES);40,00;;
;48805; A la Red de Mujeres latinoamericanas y del Caribe;40,00;;
;489;Becas IM "María Telo";;200,00;
;49;Al exterior;;4,00;
;492;Cuotas a Organismos Internacionales. A Equinet para la adhesión a la Red Europea de Organismos de Igualdad;;4,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;7.629,00;
 ; ;;;;
;6;INVERSIONES REALES;;3.154,75;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;76;A Entidades Locales;;100,00;
;760;Programa Mujer y territorio;;100,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;100,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;23,71;
;831;Préstamos a largo plazo;;23,71;
;;TOTAL ACTIVOS FINANCIEROS;;23,71;
 ; ;;;;
;;TOTAL INSTITUTO DE LAS MUJERES;;27.511,01;
 ; ;;;;
 ; ;;;;
;;TOTAL Igualdad de oportunidades entre mujeres y hombres;;231.591,48;
;;



