;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 13 MINISTERIO DE LA PRESIDENCIA, JUSTICIA Y RELACIONES CON LAS CORTES;
;Programa: 112A Tribunales de Justicia y Ministerio Fiscal;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
13.06;;SECRETARÍA GENERAL PARA LA INNOVACIÓN Y CALIDAD DEL SERVICIO PÚBLICO DE JUSTICIA. MINISTERIO FISCAL;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;3.015,96;
;12;Funcionarios;;270.087,83;
;15;Incentivos al rendimiento;;324,17;
;151;Gratificaciones;;324,17;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;15.717,09;
;16000; Seguridad Social;15.682,80;;
;16204; Acción social;34,29;;
;;TOTAL GASTOS DE PERSONAL;;289.145,05;
 ; ;;;;
;;TOTAL SECRETARÍA GENERAL PARA LA INNOVACIÓN Y CALIDAD DEL SERVICIO PÚBLICO DE JUSTICIA. MINISTERIO FISCAL;;289.145,05;
 ; ;;;;
 ; ;;;;
;;TOTAL Tribunales de Justicia y Ministerio Fiscal;;1.963.188,44;
;;



