;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 17 MINISTERIO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE;
;Programa: 451N Dirección y Servicios Generales de Transportes y Movilidad Sostenible;
;PRESUPUESTO 2024-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
17.20;;SECRETARÍA DE ESTADO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;469,08;
;22601; Atenciones protocolarias y representativas;17,99;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;469,08;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;3.500,00;
;352;Intereses de demora;;3.500,00;
;;TOTAL GASTOS FINANCIEROS;;3.500,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;5.620,00;
;441;A ENAIRE para compensar el coste de los vuelos exonerados;;650,00;
;442;Paquete de solidaridad con Ucrania y Moldavia;;4.800,00;
;449;A la Fundación de los Ferrocarriles Españoles, F.S.P. para acciones de la Estrategia Estatal por la Bicicleta;;170,00;
;45;A Comunidades Autónomas;;420,00;
;456;Subvención nominativa al Centro de Investigación del Transporte (TRANSyT) de la Universidad Politécnica de Madrid para el Observatorio de la Movilidad Metropolitana;;120,00;
;458;A la Fundación Universitaria CIT UPC-CARNET para la financiación de las actividades del Centro de Investigación e Innovación en Movilidad Avanzada (CIIMA);;300,00;
;47;A empresas privadas;;1.640,13;
;472;Subvención al funcionamiento de las Autopistas del Mar entre España y Francia;;1.640,13;
;47201; Subvención al funcionamiento de la Autopista del Mar entre Gijón y Nantes;1.640,13;;
;48;A familias e instituciones sin fines de lucro;;385,00;
;481;Subvención nominativa a la Red de Ciudades por la Bicicleta (RCxB);;15,00;
;483;Al Colegio de Ingenieros de Caminos, Canales y Puertos para la realización de actividades de promoción de la ingeniería civil;;200,00;
;484;A la Real Federación Española de Ciclismo (RFEC);;100,00;
;489;Centro de Estudios de Transportes del Mediterráneo Occidental;;70,00;
;49;Al exterior;;1,00;
;491;Cuotas a Organismos Internacionales;;1,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;8.066,13;
 ; ;;;;
;6;INVERSIONES REALES;;3.900,00;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;74;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;5.750,00;
;741;Sociedad Española de Estudios para la Comunicación Fija a través del Estrecho de Gibraltar, S.A. (SECEGSA);;750,00;
;749;A la Fundación de los Ferrocarriles Españoles, F.S.P. para acciones de la Estrategia Estatal por la Bicicleta;;5.000,00;
;75;A Comunidades Autónomas;;264.091,10;
;750;A la Comunidad Autónoma de Cataluña en cumplimiento de la Sentencia nº 1668/2017 de la Sala 3ª del Tribunal Supremo;;200.000,00;
;759;Otras actuaciones de Departamento;;64.091,10;
;76;A Entidades Locales;;835,00;
;760;Al Ayuntamiento de Passaia. Actuaciones en Casa Ciriza. Mejora accesibilidad y ahorro consumo energético;;300,00;
;762;A la Diputación provincial de Pontevedra para la construcción de una pasarela transfronteriza con Portugal;;100,00;
;763;Ajuntament de Castellar del Vallés. Construcción de una área de servicio e higiene en el polígono industrial;;235,00;
;769;A la Institución Ferial de Madrid (IFEMA) para la celebración del Global Mobility Call;;200,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;270.676,10;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;85;Adquisición de acciones y participaciones del Sector Público;;52.691,16;
;852;Sociedad Estatal de Infraestructuras del Transporte Terrestre (SEITTSA);;52.691,16;
;;TOTAL ACTIVOS FINANCIEROS;;52.691,16;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE TRANSPORTES Y MOVILIDAD SOSTENIBLE;;339.302,47;
 ; ;;;;
 ; ;;;;
;;TOTAL Dirección y Servicios Generales de Transportes y Movilidad Sostenible;;438.395,56;
;;



