;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 12 MINISTERIO DE ASUNTOS EXTERIORES, UNIÓN EUROPEA Y COOPERACIÓN;
;Programa: 142A Acción del Estado en el exterior;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;16200; Formación y perfeccionamiento del personal;14,32;;
;;TOTAL GASTOS DE PERSONAL;;6.171,87;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;1.215,16;
;22601; Atenciones protocolarias y representativas;21,06;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;1.215,16;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;5.003,84;
;440;A organismos;;5.003,84;
;44000; Casa Árabe;1.265,00;;
;44001; Casa África;996,25;;
;44002; Centro Sefarad-Israel;920,62;;
;44003; Casa Asia;1.021,97;;
;44005; Casa Mediterráneo;800,00;;
;48;A familias e instituciones sin fines de lucro;;1.800,00;
;481;A Familias e Instituciones sin fines de lucro;;1.300,00;
;482;Para defensa y protección de los Derechos Humanos;;500,00;
;49;Al exterior;;400.769,60;
;498;Participación en Organismos Internacionales. Contribuciones obligatorias, incluídas obligaciones de ejercicios anteriores;;361.883,84;
;499;Participación en Organismos Internacionales. Contribuciones voluntarias;;38.885,76;
;;TOTAL TRANSFERENCIAS CORRIENTES;;407.573,44;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO DE ASUNTOS EXTERIORES Y GLOBALES;;414.960,47;
 ; ;;;;
 ; ;;;;
12.05;;SECRETARÍA DE ESTADO PARA IBEROAMERICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO;;;
;1;GASTOS DE PERSONAL;;;
;10;Altos cargos;;202,36;
;11;Personal eventual;;256,06;
;12;Funcionarios;;1.916,83;
;16;Cuotas, prestaciones y gastos sociales a cargo del empleador;;295,66;
;16000; Seguridad Social;295,66;;
;;TOTAL GASTOS DE PERSONAL;;2.670,91;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22;Material, suministros y otros;;464,04;
;22601; Atenciones protocolarias y representativas;14,04;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;464,04;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;44;A Sociedades, Entidades Públicas Empresariales, Fundaciones y resto de entidades del Sector Público Estatal;;1.321,97;
;440;A organismos;;1.321,97;
;44004; Casa América;1.321,97;;
;48;A familias e instituciones sin fines de lucro;;196,50;
;481;A familias e instituciones sin fines de lucro;;196,50;
;49;Al exterior;;409,00;
;495;Fundación Internacional Unión Europea-América Latina y Caribe;;50,00;
;496;Fundación Euroamérica;;9,00;
;499;Participación en Organismos Internacionales. Contribuciones Voluntarias;;350,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;1.927,47;
 ; ;;;;
;;TOTAL SECRETARÍA DE ESTADO PARA IBEROAMERICA Y EL CARIBE Y EL ESPAÑOL EN EL MUNDO;;5.062,42;
 ; ;;;;
 ; ;;;;
;;TOTAL Acción del Estado en el exterior;;855.757,36;
;;



