;PRESUPUESTOS GENERALES DEL ESTADO;
;ESTADO, OO.AA., RESTO DE ENTIDADES DE DERECHO PÚBLICO DEL SECTOR PÚBLICO ADMINISTRATIVO ESTATAL CON PRESUPUESTO LIMITATIVO Y S.SOCIAL;
;;
;Sección: 16 MINISTERIO DEL INTERIOR;
;Programa: 132A Seguridad ciudadana;
;PRESUPUESTO 2023-P;
;
;(Miles de euros);
;
Orgánica;Económica;Explicación;;Total;
;22502; Locales;1.450,00;;
;22611; Gastos protocolarios y representativos derivados de actos institucionales;275,40;;
;23;Indemnizaciones por razón del servicio;;49.279,00;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;349.855,50;
 ; ;;;;
;3;GASTOS FINANCIEROS;;;
;35;Intereses de demora y otros gastos financieros;;200,00;
;352;Intereses de demora;;200,00;
;;TOTAL GASTOS FINANCIEROS;;200,00;
 ; ;;;;
;4;TRANSFERENCIAS CORRIENTES;;;
;45;A Comunidades Autónomas;;485,00;
;451;A la Universidad Autónoma de Madrid por la colaboración tecnológica en el ámbito de las TICs para la Seguridad;;485,00;
;48;A familias e instituciones sin fines de lucro;;278,30;
;482;Al Colegio de Huérfanos de la Guardia Civil para apoyar la formación educativa y protección social de los huérfanos de los socios fallecidos;;5,00;
;483;A asociaciones profesionales de la Guardia Civil;;237,30;
;485;A la Fundación Guardia Civil para refuerzo de la imagen institucional y sensibilización social;;19,00;
;486;Ayudas para el pago de prótesis del personal del extinto Cuerpo de Mutilados de Guerra procedente de la Guardia Civil;;17,00;
;49;Al exterior;;505,00;
;491;Cuotas a Organismos Internacionales;;45,00;
;494;Cooperación policial con otros países;;200,00;
;496;Cooperación Internacional: Formación;;260,00;
;;TOTAL TRANSFERENCIAS CORRIENTES;;1.268,30;
 ; ;;;;
;6;INVERSIONES REALES;;98.071,04;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;47,12;
;830;Préstamos a corto plazo;;47,12;
;;TOTAL ACTIVOS FINANCIEROS;;47,12;
 ; ;;;;
;9;PASIVOS FINANCIEROS;;;
;91;Amortización de préstamos en euros;;4,27;
;911;Amortización de préstamos a largo plazo de entes del Sector Público;;4,27;
;91104; Al Instituto de Crédito Oficial;4,27;;
;94;Devolución de depósitos y fianzas;;0,60;
;941;Devolución de fianzas;;0,60;
;;TOTAL PASIVOS FINANCIEROS;;4,87;
 ; ;;;;
;;TOTAL DIRECCIÓN GENERAL DE LA GUARDIA CIVIL;;3.335.729,61;
 ; ;;;;
 ; ;;;;
16.102;;GERENCIA DE INFRAESTRUCTURAS Y EQUIPAMIENTO DE LA SEGURIDAD DEL ESTADO;;;
;1;GASTOS DE PERSONAL;;;
;15;Incentivos al rendimiento;;241,64;
;150;Productividad;;225,08;
;151;Gratificaciones;;16,56;
;16000; Seguridad Social;84,90;;
;;TOTAL GASTOS DE PERSONAL;;1.772,21;
 ; ;;;;
;2;GASTOS CORRIENTES EN BIENES Y SERVICIOS;;;
;22502; Locales;190,00;;
;22601; Atenciones protocolarias y representativas;2,15;;
;;TOTAL GASTOS CORRIENTES EN BIENES Y SERVICIOS;;483,53;
 ; ;;;;
;6;INVERSIONES REALES;;11.100,00;
 ; ;;;;
;7;TRANSFERENCIAS DE CAPITAL;;;
;76;A Entidades Locales;;2.000,00;
;761;Para financiar obligaciones derivadas de convenios y acuerdos con otras administraciones;;2.000,00;
;;TOTAL TRANSFERENCIAS DE CAPITAL;;2.000,00;
 ; ;;;;
;8;ACTIVOS FINANCIEROS;;;
;83;Concesión de préstamos fuera del Sector Público;;10,00;
;831;Préstamos a largo plazo;;10,00;
;;TOTAL ACTIVOS FINANCIEROS;;10,00;
 ; ;;;;
;;TOTAL GERENCIA DE INFRAESTRUCTURAS Y EQUIPAMIENTO DE LA SEGURIDAD DEL ESTADO;;15.365,74;
 ; ;;;;
 ; ;;;;
;;TOTAL Seguridad ciudadana;;7.417.008,17;
;;



